726806 -6347 -18432 -686584 0 0 0
726806 -6347 -18432 -686584 0 0 0
726806 -6347 -18432 -686584 0 0 0
726806 -6347 -18432 -686584 0 0 0
726806 -6347 -18432 -686584 0 0 0
726806 -6347 -18432 -686584 0 0 0
726806 -6347 -18432 -686584 0 0 0
726806 -6347 -18432 -686584 0 0 0
726806 -6347 -18432 -686584 0 0 0
726806 -6347 -18432 -686584 0 0 0
726806 -6347 -18432 -686584 0 0 0
726806 -6347 -18432 -686584 0 0 0
726806 -6347 -18432 -686584 0 0 0
726806 -6347 -18432 -686584 0 0 0
726806 -6347 -18432 -686584 0 0 0
726806 -6347 -18432 -686584 0 0 0
726806 -6347 -18432 -686584 0 0 0
726745 -6164 -18554 -686584 0 0 0
729187 -6347 -18249 -684082 0 0 0
724731 -8300 -18188 -688720 0 0 0
725524 -29113 -25146 -687133 0 0 0
733032 -46447 -43701 -677185 0 0 0
734741 -45593 -51696 -674804 0 0 0
742248 -44006 -58471 -666076 0 0 0
752136 -48950 -62988 -654113 0 0 0
761169 -20874 -46447 -646240 0 0 0
767578 -22521 -32348 -639709 0 0 0
763977 -11047 -19287 -644836 0 0 0
765991 -3662 -31372 -642028 0 0 0
763610 -3112 -16540 -645507 0 0 0
777343 -14343 -12207 -628784 0 0 0
787597 -23071 -15930 -615539 0 0 0
792053 -27526 -19592 -609497 0 0 0
802917 -25207 -30639 -594787 0 0 0
818542 -183 -23681 -573913 0 0 0
829040 -13549 -7751 -558959 0 0 0
835815 -14953 -3051 -548767 0 0 0
839782 -41259 -23681 -540893 0 0 0
843566 -45837 -26977 -534362 0 0 0
844909 -41748 -33874 -532165 0 0 0
849670 -22583 -47363 -524719 0 0 0
847290 -10131 -56457 -528076 0 0 0
843444 -23620 -70251 -532043 0 0 0
843627 -21240 -88439 -529113 0 0 0
-1159851 -25207 -99487 -532531 0 0 0
834777 -27404 -93994 -541809 0 0 0
835266 -15319 -58349 -546508 0 0 0
845031 -4272 -19104 -534301 0 0 0
855590 -3906 2990 -517639 0 0 0
865722 -5554 31677 -499511 0 0 0
864135 -13244 61218 -499328 0 0 0
859924 -13183 73425 -504943 0 0 0
856201 -10559 69396 -511901 0 0 0
855957 -12329 57678 -513671 0 0 0
860595 -8728 37109 -507873 0 0 0
873962 610 17700 -485656 0 0 0
888000 -4882 915 -459777 0 0 0
898742 -5065 -6774 -438415 0 0 0
906250 -2014 -10375 -422546 0 0 0
912109 -3295 -14282 -409729 0 0 0
919799 -12023 -18554 -391723 0 0 0
925354 -25390 -19042 -377868 0 0 0
932067 -35217 -15380 -360290 0 0 0
936096 -50048 -11657 -348022 0 0 0
940490 -55236 -9826 -335083 0 0 0
944030 -68176 -14282 -322509 0 0 0
943725 -71899 -6896 -322692 0 0 0
944335 -70983 -1464 -321289 0 0 0
941711 -78796 8666 -326965 0 0 0
942260 -76843 7446 -325927 0 0 0
942749 -71228 8544 -325683 0 0 0
942138 -67687 11901 -328125 0 0 0
941711 -62377 17944 -330139 0 0 0
941894 -50659 28015 -330810 0 0 0
937133 -17089 44006 -345703 0 0 0
924194 -1281 55114 -377929 0 0 0
914611 3967 56030 -400451 0 0 0
908996 -3784 53283 -413391 0 0 0
905334 -5310 49438 -421752 0 0 0
903503 -6652 37780 -426879 0 0 0
894348 -8483 24780 -446594 0 0 0
879943 -11169 22888 -474365 0 0 0
872314 -14587 31921 -487670 0 0 0
886962 -15075 53833 -458496 0 0 0
909606 -18615 63842 -410095 0 0 0
917053 -12756 50964 -395263 0 0 0
920227 -12939 39611 -389099 0 0 0
924194 -11474 39123 -379760 0 0 0
928772 -7324 50659 -367126 0 0 0
928283 -5432 63232 -366333 0 0 0
928039 4211 77087 -364379 0 0 0
925537 26184 93505 -365966 0 0 0
920105 54626 96313 -373535 0 0 0
917114 44067 93933 -384826 0 0 0
913330 37597 58044 -401367 0 0 0
904785 42236 21667 -423156 0 0 0
872985 37353 3112 -486328 0 0 0
853637 10742 9704 -520629 0 0 0
850891 15075 32470 -524108 0 0 0
860839 35888 59387 -504150 0 0 0
871704 71838 72875 -479248 0 0 0
877807 88500 67565 -465942 0 0 0
882385 117919 74584 -449340 0 0 0
895019 81665 69152 -433044 0 0 0
897155 -14099 42724 -439453 0 0 0
894775 -35827 23193 -444519 0 0 0
896057 -47851 10986 -441223 0 0 0
889953 -76904 -10864 -449401 0 0 0
865112 -84289 -26184 -493774 0 0 0
860473 -18981 -30517 -508239 0 0 0
858032 -6347 -19836 -513122 0 0 0
862915 10864 -5004 -505188 0 0 0
867370 25573 1037 -496948 0 0 0
-1149658 -2380 -10437 -526062 0 0 0
854003 -10742 -21362 -519714 0 0 0
854614 -15808 3417 -519042 0 0 0
856201 -24108 20690 -515625 0 0 0
858642 -34973 14038 -511169 0 0 0
837707 -63049 9643 -542358 0 0 0
836303 -66772 12756 -544006 0 0 0
828369 -79162 20874 -554199 0 0 0
820373 -95703 19287 -563415 0 0 0
812561 -63476 11962 -579284 0 0 0
805664 -76049 793 -587524 0 0 0
821655 -41442 3723 -568481 0 0 0
805114 -103637 4211 -583984 0 0 0
791809 -105407 6408 -601562 0 0 0
788391 -72814 5187 -610839 0 0 0
778503 -65490 8666 -624145 0 0 0
782165 -42968 14343 -621398 0 0 0
780578 -41076 19775 -623352 0 0 0
778320 -37170 20080 -626464 0 0 0
788879 10620 17395 -614196 0 0 0
814025 31921 17944 -579711 0 0 0
821289 58532 23376 -567077 0 0 0
821960 61523 17150 -565979 0 0 0
830810 71960 12023 -551696 0 0 0
807617 43640 6530 -588073 0 0 0
789306 19592 3295 -613647 0 0 0
806884 35278 -3234 -589599 0 0 0
791320 9704 -6958 -611328 0 0 0
787231 -4028 -8422 -616577 0 0 0
797058 9460 -1892 -603820 0 0 0
813659 7263 4882 -581298 0 0 0
833251 5737 11901 -552673 0 0 0
860107 1953 14282 -509887 0 0 0
903137 13610 -1464 -429138 0 0 0
921875 8972 -5676 -387329 0 0 0
927124 -16906 -5737 -374328 0 0 0
929748 -22949 -7080 -367370 0 0 0
930664 -28076 -5920 -364746 0 0 0
925659 -34240 244 -376770 0 0 0
921936 -51208 11596 -383789 0 0 0
931701 -55053 16723 -358581 0 0 0
935302 -32043 23986 -351684 0 0 0
945434 23193 29357 -323669 0 0 0
949584 15686 34118 -311340 0 0 0
956604 15808 37475 -288635 0 0 0
957092 17150 37597 -286804 0 0 0
965698 33325 35156 -255004 0 0 0
967895 40893 42724 -244384 0 0 0
968383 -2685 44433 -245422 0 0 0
972106 15380 42785 -230041 0 0 0
969116 6530 41320 -243103 0 0 0
969726 11962 38452 -240783 0 0 0
964721 -10131 49316 -258483 0 0 0
959289 10375 56274 -276611 0 0 0
954589 -27221 52185 -292114 0 0 0
945922 -66711 37414 -315368 0 0 0
935241 -77819 27282 -344299 0 0 0
930419 -127136 15625 -343383 0 0 0
924987 -125244 6225 -358764 0 0 0
919555 -149841 -4394 -363220 0 0 0
907714 -167602 -14953 -384399 0 0 0
913147 -137329 -26672 -382812 0 0 0
896423 -183837 -43212 -401000 0 0 0
891967 -170654 -55053 -414978 0 0 0
881286 -176879 -50354 -435302 0 0 0
879211 -140869 -40832 -453247 0 0 0
876220 -86425 -33752 -472900 0 0 0
871521 -29296 -31188 -488464 0 0 0
869445 24597 -32470 -492370 0 0 0
859680 66284 -48461 -504150 0 0 0
860351 82763 -53710 -500122 0 0 0
854858 85021 -72631 -506591 0 0 0
848144 136169 -102844 -501464 0 0 0
840942 151123 -116210 -506469 0 0 0
838256 160095 -120666 -507080 0 0 0
842529 139404 -107055 -509155 0 0 0
837280 155212 -109741 -512695 0 0 0
841247 140686 -92407 -513793 0 0 0
844421 90026 -61828 -524475 0 0 0
845825 106018 -56884 -519714 0 0 0
846313 62438 -36987 -527771 0 0 0
841125 97290 -51025 -529541 0 0 0
841980 98815 -55969 -527404 0 0 0
836303 97717 -56030 -536560 0 0 0
815551 141052 -57678 -558288 0 0 0
803283 170288 -71960 -566223 0 0 0
785522 221618 -96923 -569580 0 0 0
758056 247070 -117004 -592163 0 0 0
753051 222778 -112182 -608825 0 0 0
743652 215881 -114746 -622253 0 0 0
737976 216308 -114318 -628906 0 0 0
738891 206115 -99975 -633667 0 0 0
750061 175537 -71289 -633605 0 0 0
751892 168945 -63232 -634155 0 0 0
750305 130676 -49926 -646118 0 0 0
751342 104736 -29785 -650878 0 0 0
757263 108398 -3967 -644043 0 0 0
748291 9216 16845 -663085 0 0 0
762023 -18798 33813 -646423 0 0 0
756835 -24719 60058 -650390 0 0 0
737915 -86059 96374 -662353 0 0 0
749084 -14404 123474 -650695 0 0 0
746276 8972 132873 -652160 0 0 0
743103 12573 134216 -655456 0 0 0
740844 -6530 149902 -654663 0 0 0
728271 -82946 170593 -658508 0 0 0
733032 -78247 167358 -654663 0 0 0
746643 -24353 146118 -648498 0 0 0
745666 -52490 158081 -645202 0 0 0
741088 -93017 167053 -643554 0 0 0
742370 -118347 155639 -640808 0 0 0
750793 -84289 141723 -639587 0 0 0
760009 -54565 96862 -640319 0 0 0
768249 40466 57983 -636230 0 0 0
769592 -60729 123596 -623474 0 0 0
754882 -146118 144653 -622802 0 0 0
773925 -83129 94116 -620727 0 0 0
787597 19348 26184 -615356 0 0 0
785705 76538 -16052 -613647 0 0 0
780700 125305 -49926 -610168 0 0 0
777404 152343 -70983 -606140 0 0 0
775573 178344 -90209 -598815 0 0 0
780395 173461 -59875 -597778 0 0 0
795471 115844 -17333 -594543 0 0 0
794372 92529 7263 -600341 0 0 0
796813 37170 -5676 -603027 0 0 0
798889 89721 -4455 -594726 0 0 0
808776 29418 11108 -587219 0 0 0
825012 20263 22155 -564331 0 0 0
852722 12512 31555 -521301 0 0 0
879516 16845 40100 -473815 0 0 0
890991 8911 43212 -451843 0 0 0
901611 -8666 49377 -429687 0 0 0
912902 -38574 64392 -401123 0 0 0
918640 -59143 55908 -386535 0 0 0
934631 -31494 48522 -350830 0 0 0
946228 -27893 51757 -318054 0 0 0
951293 -49133 48034 -300476 0 0 0
948730 -112182 24902 -294433 0 0 0
959350 -53039 14648 -276733 0 0 0
958923 -42663 7324 -280273 0 0 0
958923 -44982 4089 -279968 0 0 0
959350 -41748 183 -279052 0 0 0
961120 -26000 2685 -274902 0 0 0
961303 -13305 18310 -274658 0 0 0
960144 -18066 59020 -272583 0 0 0
955017 -3356 67993 -288635 0 0 0
948730 -8789 74462 -307006 0 0 0
940795 -915 77148 -330078 0 0 0
933471 3479 67810 -352111 0 0 0
927124 -7446 74829 -367126 0 0 0
920105 24475 43395 -388549 0 0 0
912475 -4272 61645 -404479 0 0 0
901855 12695 56335 -428222 0 0 0
895751 17089 47668 -441650 0 0 0
881958 3112 46569 -469055 0 0 0
867919 10925 28442 -495788 0 0 0
858703 -19287 39245 -510559 0 0 0
855896 12573 24047 -516479 0 0 0
851379 -11840 30090 -523559 0 0 0
849365 16052 9582 -527404 0 0 0
845642 35705 -8483 -532409 0 0 0
844299 25268 -15502 -535034 0 0 0
848083 49621 -17333 -527221 0 0 0
842346 21545 -21423 -538024 0 0 0
843261 36010 -28381 -535522 0 0 0
830932 -2746 -39306 -554992 0 0 0
799926 -63598 -55236 -594116 0 0 0
781860 -99182 -64025 -612182 0 0 0
750793 -129455 -66040 -644348 0 0 0
724304 -127502 -68176 -674133 0 0 0
682617 -147155 -89538 -710205 0 0 0
658691 -141296 -102172 -731933 0 0 0
615295 -171813 -129089 -758422 0 0 0
588073 -180603 -146057 -774719 0 0 0
579162 -182617 -141662 -781738 0 0 0
565856 -201049 -158752 -783691 0 0 0
565490 -192077 -185241 -780395 0 0 0
547546 -206726 -221740 -779968 0 0 0
562744 -202148 -221130 -770446 0 0 0
574279 -240112 -226745 -749084 0 0 0
605590 -220703 -227172 -729980 0 0 0
614685 -255554 -238769 -707031 0 0 0
648315 -247009 -212707 -688049 0 0 0
673767 -259887 -199523 -662353 0 0 0
702941 -252380 -176086 -641174 0 0 0
722351 -255004 -181884 -616516 0 0 0
712280 -285217 -199523 -609558 0 0 0
734252 -291931 -200439 -579162 0 0 0
738525 -307006 -205505 -564025 0 0 0
752807 -304199 -214172 -542968 0 0 0
760314 -314331 -223327 -522766 0 0 0
762146 -323608 -238952 -507324 0 0 0
752807 -321838 -255615 -514160 0 0 0
752563 -314270 -251220 -521301 0 0 0
742858 -333862 -252014 -522705 0 0 0
732605 -329040 -264953 -533691 0 0 0
727844 -333007 -270446 -534973 0 0 0
718811 -349792 -268493 -532287 0 0 0
718383 -349548 -267150 -538879 0 0 0
709838 -370544 -269775 -534851 0 0 0
702270 -388732 -271118 -531250 0 0 0
711364 -402282 -257629 -515502 0 0 0
702148 -421203 -253784 -514953 0 0 0
691284 -443420 -254150 -510742 0 0 0
680786 -464843 -254638 -505615 0 0 0
678833 -467773 -255371 -505126 0 0 0
685241 -461303 -265075 -497375 0 0 0
679199 -464599 -266845 -501647 0 0 0
676635 -468566 -271606 -498901 0 0 0
660461 -484252 -279785 -501037 0 0 0
669982 -474792 -279174 -497741 0 0 0
668334 -484924 -286987 -485595 0 0 0
658264 -507629 -304992 -464782 0 0 0
665527 -505004 -308654 -454650 0 0 0
645813 -533203 -315795 -446044 0 0 0
635986 -546203 -330078 -433837 0 0 0
628784 -560424 -335388 -421997 0 0 0
626892 -559265 -335632 -426086 0 0 0
614990 -572082 -344543 -419250 0 0 0
617126 -568664 -345520 -419982 0 0 0
635070 -541687 -338134 -434631 0 0 0
643859 -527221 -332702 -443664 0 0 0
678283 -473571 -314209 -465759 0 0 0
703125 -418823 -288818 -496765 0 0 0
733093 -356628 -257507 -518676 0 0 0
746643 -316589 -234680 -535949 0 0 0
754333 -282653 -207214 -555114 0 0 0
754577 -264892 -194824 -567871 0 0 0
743591 -254455 -184509 -590148 0 0 0
738891 -239929 -179077 -603698 0 0 0
732238 -231933 -178649 -614868 0 0 0
726440 -192993 -160095 -639831 0 0 0
718322 -155212 -141845 -663208 0 0 0
711853 -96862 -101135 -688232 0 0 0
703857 -50476 -72753 -704772 0 0 0
690734 -62988 -76721 -716247 0 0 0
696350 -47424 -52978 -714172 0 0 0
691894 -57800 -51940 -717773 0 0 0
685974 -67504 -56091 -722290 0 0 0
681884 -80078 -67504 -723938 0 0 0
676208 -121154 -99609 -719787 0 0 0
664245 -157043 -128723 -719421 0 0 0
655639 -218444 -185058 -698669 0 0 0
656616 -226257 -220764 -684814 0 0 0
667968 -265014 -261657 -644287 0 0 0
671325 -285217 -296203 -616638 0 0 0
656311 -336303 -319519 -595092 0 0 0
636779 -382873 -348327 -571533 0 0 0
612487 -422973 -362182 -561035 0 0 0
567321 -470703 -385925 -554687 0 0 0
534179 -504394 -411132 -539611 0 0 0
520141 -516113 -411132 -542236 0 0 0
499389 -540222 -422729 -529235 0 0 0
