939331 -137695 202880 -239746 0 0 0
941955 -133056 224121 -211730 0 0 0
947509 -119934 234313 -181518 0 0 0
953308 -112487 230102 -160156 0 0 0
964111 -106567 197875 -141357 0 0 0
971008 -110595 157287 -142089 0 0 0
975769 -106506 122680 -146545 0 0 0
976440 -113037 93444 -158386 0 0 0
975036 -119445 79223 -169677 0 0 0
970703 -124938 74462 -191223 0 0 0
965820 -127075 68969 -215209 0 0 0
960144 -129272 67260 -238403 0 0 0
952087 -138366 64819 -264831 0 0 0
947509 -139038 53100 -282959 0 0 0
938415 -131042 39978 -317138 0 0 0
928344 -127929 41931 -346557 0 0 0
918029 -118896 45288 -375549 0 0 0
912292 -113586 43640 -390991 0 0 0
907959 -117065 41931 -400207 0 0 0
898376 -120666 40588 -420410 0 0 0
885437 -125305 41320 -445617 0 0 0
874572 -126159 23803 -467590 0 0 0
860107 -130187 6652 -493225 0 0 0
841735 -150634 -18005 -518188 0 0 0
833129 -159484 -41564 -527954 0 0 0
825317 -164123 -53833 -537597 0 0 0
809814 -173767 -66040 -556396 0 0 0
790954 -185974 -81054 -577331 0 0 0
772155 -195068 -94665 -597290 0 0 0
751464 -203186 -113281 -617370 0 0 0
725341 -206176 -134582 -642822 0 0 0
701293 -205932 -149475 -665893 0 0 0
678833 -203369 -164672 -686035 0 0 0
659362 -201660 -178833 -701843 0 0 0
640991 -207214 -190734 -714050 0 0 0
626098 -215515 -200805 -721984 0 0 0
614257 -225646 -214294 -725158 0 0 0
606506 -239013 -228759 -723022 0 0 0
605285 -246276 -239807 -717956 0 0 0
606018 -255737 -250244 -710449 0 0 0
611389 -268127 -255554 -699279 0 0 0
624145 -280090 -256408 -682861 0 0 0
641662 -302368 -249633 -659179 0 0 0
657409 -334167 -240661 -631103 0 0 0
679809 -364135 -216491 -598632 0 0 0
704345 -376403 -189208 -571350 0 0 0
733398 -402160 -149719 -527221 0 0 0
760253 -418334 -111206 -484436 0 0 0
780761 -437988 -77209 -438903 0 0 0
787902 -457763 -55664 -408142 0 0 0
785278 -488586 -39428 -378234 0 0 0
779296 -509399 -36621 -363159 0 0 0
773193 -525817 -42358 -351928 0 0 0
767761 -538513 -55969 -342773 0 0 0
755920 -555419 -80749 -336975 0 0 0
740722 -570922 -105041 -338195 0 0 0
730285 -576416 -126342 -344238 0 0 0
720336 -580505 -150024 -348754 0 0 0
711059 -580688 -169738 -358276 0 0 0
706237 -571105 -185913 -374755 0 0 0
739563 -493469 -182434 -419799 0 0 0
757690 -445739 -164794 -447265 0 0 0
766662 -408081 -153503 -471313 0 0 0
769592 -375122 -144897 -496032 0 0 0
777709 -333984 -132019 -515930 0 0 0
779785 -306945 -122863 -531616 0 0 0
783081 -282104 -111938 -542846 0 0 0
788269 -264465 -102111 -546142 0 0 0
804626 -230590 -78430 -541503 0 0 0
817993 -211059 -59692 -531738 0 0 0
833068 -195678 -40405 -515869 0 0 0
847045 -188964 -31127 -495788 0 0 0
863098 -183288 -32287 -469482 0 0 0
875061 -174316 -36560 -450012 0 0 0
885498 -161132 -37780 -434082 0 0 0
892211 -151000 -41503 -423584 0 0 0
900207 -134277 -46081 -411682 0 0 0
906494 -133911 -47851 -397583 0 0 0
912109 -135925 -45349 -384094 0 0 0
917053 -132995 -36010 -374145 0 0 0
922912 -131225 -26245 -361084 0 0 0
927307 -126586 -16235 -351867 0 0 0
931457 -120300 -7141 -343383 0 0 0
936828 -99304 1647 -335327 0 0 0
941650 -82275 13671 -326049 0 0 0
944641 -73364 30517 -319030 0 0 0
946044 -70434 32287 -314697 0 0 0
945922 -70129 49560 -312866 0 0 0
943847 -75378 74035 -312988 0 0 0
938476 -83068 99731 -319946 0 0 0
924987 -112121 135375 -336853 0 0 0
918518 -125000 145446 -345764 0 0 0
916015 -127807 139770 -353576 0 0 0
915283 -128906 129882 -358886 0 0 0
913574 -129943 126586 -364013 0 0 0
910461 -135314 129150 -368896 0 0 0
907836 -137634 130432 -373962 0 0 0
902954 -142456 131225 -383605 0 0 0
899780 -138183 129394 -393127 0 0 0
893310 -136352 133850 -406799 0 0 0
881347 -140808 157043 -422851 0 0 0
863586 -138366 185607 -447937 0 0 0
846191 -128662 193298 -479614 0 0 0
839477 -87707 171813 -508056 0 0 0
838012 -45288 160827 -519470 0 0 0
839599 -1708 146484 -523132 0 0 0
843688 23925 122985 -521972 0 0 0
846130 37841 120849 -517700 0 0 0
846435 18737 125244 -517150 0 0 0
848632 19165 115356 -515930 0 0 0
849975 12207 110595 -514892 0 0 0
851440 5371 106079 -513549 0 0 0
853759 -5554 95397 -511779 0 0 0
857666 -34790 63903 -509033 0 0 0
861145 -82519 15197 -501403 0 0 0
858642 -83129 7873 -505737 0 0 0
857055 -86914 6042 -507812 0 0 0
856750 -82824 7446 -508972 0 0 0
855651 -84289 7507 -510620 0 0 0
854248 -83984 7873 -513000 0 0 0
854309 -80200 8117 -513488 0 0 0
852661 -80749 9826 -516052 0 0 0
850708 -75500 10925 -520080 0 0 0
847412 -71350 13916 -525939 0 0 0
843627 -68359 21484 -532104 0 0 0
836914 -69885 27099 -542114 0 0 0
829711 -72326 28564 -552734 0 0 0
823608 -71838 27893 -561889 0 0 0
816955 -64208 23254 -572631 0 0 0
803100 -62377 12145 -592407 0 0 0
775390 -57495 -3295 -628845 0 0 0
749816 -48767 -2014 -659851 0 0 0
746337 -13793 35461 -664489 0 0 0
737915 -18005 58837 -672119 0 0 0
735351 -9094 66711 -674316 0 0 0
738159 2807 63537 -671630 0 0 0
742492 9094 56091 -667419 0 0 0
750427 10864 54138 -658630 0 0 0
762817 14770 55725 -644043 0 0 0
778686 22338 58593 -624267 0 0 0
798889 25451 65124 -597412 0 0 0
828979 20507 65734 -555053 0 0 0
869018 3173 61889 -490905 0 0 0
900634 -20263 51086 -431091 0 0 0
907714 -27770 39794 -416809 0 0 0
897705 -37536 39184 -437255 0 0 0
885009 -40466 42602 -461914 0 0 0
879150 -35156 41809 -473388 0 0 0
869323 -32592 41809 -491394 0 0 0
862060 -24230 34606 -505065 0 0 0
855163 -16784 28625 -517272 0 0 0
843627 -15930 22583 -536254 0 0 0
832946 -17517 18981 -552734 0 0 0
820190 -17700 20996 -571472 0 0 0
809082 -22705 21911 -586792 0 0 0
795715 -19958 27893 -604736 0 0 0
769226 -26611 40344 -637207 0 0 0
740173 -20385 52429 -670043 0 0 0
700744 -41259 58288 -709838 0 0 0
675354 -22766 72143 -733581 0 0 0
650451 -29724 74096 -755310 0 0 0
635742 -25329 75134 -767822 0 0 0
625305 -24719 72265 -776611 0 0 0
625854 -23864 79772 -775451 0 0 0
623962 -12512 96069 -775451 0 0 0
601257 -13061 107788 -791626 0 0 0
561462 -21606 110290 -819824 0 0 0
510864 -28442 105773 -852661 0 0 0
491088 -29296 113098 -863220 0 0 0
490539 -21301 121093 -862670 0 0 0
519409 -17822 120239 -845825 0 0 0
565002 -24414 117919 -816223 0 0 0
616149 -38635 105896 -779541 0 0 0
652587 -43823 92102 -750793 0 0 0
672180 -49926 78613 -734497 0 0 0
682006 -57556 60363 -726562 0 0 0
686462 -52978 28930 -724670 0 0 0
694946 -63842 11474 -716125 0 0 0
700744 -63049 16784 -710449 0 0 0
706176 -45349 10375 -706543 0 0 0
718994 -35583 1770 -694091 0 0 0
745483 -14953 -19104 -666076 0 0 0
764160 -13916 -19592 -644592 0 0 0
763610 -13916 -19592 -645263 0 0 0
763122 -13854 -19470 -645813 0 0 0
768432 -13732 -19409 -639526 0 0 0
769348 -13488 -19409 -638366 0 0 0
769409 -13122 -19104 -638366 0 0 0
769409 -12817 -18859 -638366 0 0 0
769409 -12512 -18554 -638366 0 0 0
769409 -12207 -18310 -638366 0 0 0
769409 -11962 -18066 -638366 0 0 0
769409 -11718 -17883 -638366 0 0 0
769409 -11474 -17700 -638366 0 0 0
769409 -11291 -17517 -638366 0 0 0
769470 -11047 -17333 -638366 0 0 0
769470 -10925 -17211 -638366 0 0 0
769470 -10925 -17211 -638366 0 0 0
769470 -10925 -17211 -638366 0 0 0
769470 -10925 -17211 -638366 0 0 0
769470 -10681 -17089 -638366 0 0 0
769470 -10559 -16723 -638366 0 0 0
