time,seconds_elapsed,z,y,x
1661347494513159000,1.009158935546875,0.06325002759695053,-0.1406148076057434,0.1327584832906723
1661347494523215600,1.019215576171875,0.0930774137377739,-0.14487585425376892,0.13062795996665955
1661347494533272300,1.029272216796875,0.10905636847019196,-0.1406148076057434,0.12743216753005981
1661347494543329000,1.0393291015625,0.11225215345621109,-0.12996216118335724,0.10399636626243591
1661347494553385700,1.0493857421875,0.11544794589281082,-0.09587372839450836,0.0762995108962059
1661347494563442400,1.0594423828125,0.11544794589281082,-0.06498108059167862,0.0624510794878006
1661347494573499100,1.0694990234375,0.10053425282239914,-0.05219791829586029,0.03795001655817032
1661347494583555600,1.0795556640625,0.08668582886457443,-0.012783164158463478,0.005992108024656773
1661347494593612300,1.0896123046875,0.07603318989276886,0.03195790946483612,-0.0153131652623415
1661347494603669000,1.0996689453125,0.06857634335756302,0.09480846673250198,0.002796316985040903
1661347494613725700,1.1097255859375,0.05259739235043526,0.14913691580295563,0.056059498339891434
1661347494623782400,1.119782470703125,0.03448791056871414,0.19494324922561646,0.10825742036104202
1661347494633839000,1.129839111328125,0.02277000993490219,0.21305273473262787,0.14554163813591003
1661347494643895800,1.139895751953125,0.0035952648613601923,0.20879167318344116,0.1561942845582962
1661347494653952300,1.1499521484375,-0.003861580742523074,0.16192007064819336,0.14128059148788452
1661347494664009000,1.160009033203125,-0.012383690103888512,0.08735162019729614,0.1093226820230484
1661347494674065700,1.170065673828125,-0.026232117787003517,-0.010652636177837849,0.023036325350403786
1661347494684122400,1.180122314453125,-0.003861580742523074,-0.26525065302848816,-0.11225215345621109
1661347494694179000,1.190178955078125,0.0270310640335083,-0.31318750977516174,-0.2336922138929367
1661347494704235800,1.20023583984375,0.033422645181417465,-0.35579806566238403,-0.28375959396362305
1661347494714292500,1.21029248046875,-0.008122635073959827,-0.29827383160591125,-0.2667153775691986
1661347494724349000,1.220348876953125,-0.06564687192440033,-0.1736379712820053,-0.22090904414653778
1661347494734405600,1.230405517578125,-0.11145320534706116,-0.12144005298614502,-0.17084164917469025
1661347494744462300,1.24046240234375,-0.12956269085407257,-0.08522108942270279,-0.12397005409002304
1661347494754519000,1.25051904296875,-0.1284974217414856,-0.06072002649307251,-0.07070687413215637
1661347494764575700,1.26057568359375,-0.11997532099485397,-0.07350318878889084,-0.03555317223072052
1661347494774632400,1.270632568359375,-0.0954742506146431,-0.08202529698610306,-0.02277000993490219
1661347494784689200,1.280689208984375,-0.0762995108962059,-0.10652636736631393,-0.03235738351941109
1661347494794745600,1.29074560546875,-0.06138581782579422,-0.2162485122680664,-0.07177213579416275
1661347494804802300,1.30080224609375,-0.03368896245956421,-0.2972085475921631,-0.11970899999141693
1661347494814859000,1.31085888671875,-0.012383690103888512,-0.301469624042511,-0.14314480125904083
1661347494824915700,1.320915771484375,-0.008122635073959827,-0.25566327571868896,-0.1356879621744156
1661347494834972400,1.330972412109375,-0.009187898598611355,-0.19068218767642975,-0.10479531437158585
1661347494845029000,1.341029052734375,-0.015579480677843094,-0.11504847556352615,-0.06857634335756302
1661347494855085800,1.3510859375,-0.02197106182575226,-0.045806337147951126,-0.03555317223072052
1661347494865142500,1.361142578125,-0.02516685426235199,-0.03621896356344223,-0.01957421936094761
1661347494875199200,1.37119921875,-0.01771000772714615,-0.054328445345163345,-0.021704746410250664
1661347494885256000,1.381255859375,-0.013448953628540039,-0.0564589723944664,-0.033422645181417465
1661347494895312600,1.391312744140625,-0.008122635073959827,-0.03621896356344223,-0.04407528415322304
1661347494905369300,1.401369384765625,-0.0006657897611148655,-0.017044218257069588,-0.05153212696313858
1661347494915426000,1.411426025390625,0.005725792143493891,0.0031957910396158695,-0.05898897349834442
1661347494925483000,1.42148291015625,0.01318263728171587,-0.005326318088918924,-0.07070687413215637
1661347494935539700,1.431539794921875,0.0270310640335083,-0.03728422895073891,-0.06751108169555664
1661347494945596400,1.441596435546875,0.03768370300531387,-0.02769685536623001,-0.03129211813211441
1661347494955653000,1.451653076171875,0.02277000993490219,0.01597895473241806,0.011318426579236984
1661347494965709800,1.461709716796875,-0.003861580742523074,0.042610544711351395,0.04114580899477005
1661347494975766500,1.4717666015625,-0.02516685426235199,0.07350318878889084,0.056059498339891434
1661347494985823200,1.4818232421875,-0.03262370079755783,0.0798947736620903,0.0762995108962059
1661347494995880000,1.4918798828125,-0.031558435410261154,0.09161267429590225,0.10080057382583618
1661347495005936600,1.5019365234375,-0.026232117787003517,0.12463584542274475,0.12104058265686035
1661347495015993300,1.511993408203125,-0.024101590737700462,0.14913691580295563,0.1380847990512848
1661347495026050000,1.522050048828125,-0.018775271251797676,0.16298533976078033,0.14873743057250977
1661347495036106800,1.532106689453125,-0.005992108024656773,0.1502021700143814,0.17430377006530762
1661347495046163500,1.54216357421875,0.0153131652623415,0.11504847556352615,0.212653249502182
1661347495056220200,1.55222021484375,0.030226856470108032,0.13209268450737,0.2552638053894043
1661347495066276900,1.56227685546875,0.03768370300531387,0.17150744795799255,0.3021354079246521
1661347495076333600,1.57233349609375,0.03874896466732025,0.26951169967651367,0.34155014157295227
1661347495086390300,1.582390380859375,0.03235738351941109,0.3536675274372101,0.3532680571079254
1661347495096447200,1.592447265625,0.03129211813211441,0.3579285740852356,0.32450592517852783
1661347495106504000,1.60250390625,0.040879491716623306,0.2833601236343384,0.2541985511779785
1661347495116560600,1.612560546875,0.049401599913835526,0.19387798011302948,0.15512901544570923
1661347495126617300,1.622617431640625,0.053662657737731934,0.13422322273254395,0.07416898012161255
1661347495136674000,1.632674072265625,0.05153212696313858,0.09587372839450836,0.01771000772714615
1661347495146730800,1.642730712890625,0.03874896466732025,0.08735162019729614,-0.009986846707761288
1661347495156787200,1.652787109375,0.020639482885599136,0.058589499443769455,-0.024900536984205246
1661347495166844000,1.662843994140625,0.009986846707761288,0,-0.05153212696313858
1661347495176900600,1.672900634765625,0.004660528618842363,-0.05326318368315697,-0.09733846783638
1661347495186957300,1.682957275390625,0.006791055668145418,-0.09480846673250198,-0.12929637730121613
1661347495197014000,1.693013916015625,0.016378428786993027,-0.10226531326770782,-0.12929637730121613
1661347495207070700,1.70307080078125,0.014247900806367397,-0.054328445345163345,-0.07816372066736221
1661347495217127400,1.71312744140625,0.0025300011038780212,0.012783164158463478,0.027297381311655045
1661347495227183900,1.723183837890625,-0.02516685426235199,0.06498108059167862,0.13382373750209808
1661347495237240600,1.733240478515625,-0.035819489508867264,0.058589499443769455,0.1988048255443573
1661347495247297300,1.74329736328125,-0.03262370079755783,-0.04474107176065445,0.19560903310775757
1661347495257354000,1.75335400390625,-0.030493171885609627,-0.16724638640880585,0.11784479022026062
1661347495267410700,1.76341064453125,-0.04008054360747337,-0.24714116752147675,0.010253162123262882
1661347495277467400,1.77346728515625,-0.06351634114980698,-0.31744855642318726,-0.09627319872379303
1661347495287524000,1.783524169921875,-0.08162582665681839,-0.3632549047470093,-0.18469008803367615
1661347495297580500,1.79358056640625,-0.0997353047132492,-0.36858120560646057,-0.24541011452674866
1661347495307638300,1.80363818359375,-0.12104058265686035,-0.3302317261695862,-0.2613890767097473
1661347495317694200,1.813694091796875,-0.1327584832906723,-0.253532737493515,-0.22197431325912476
1661347495327750400,1.82375048828125,-0.12636689841747284,-0.15872427821159363,-0.1261005848646164
1661347495337806600,1.833806640625,-0.11251847445964813,-0.08735162019729614,-0.02277000993490219
1661347495347862800,1.84386279296875,-0.10506162792444229,-0.06072002649307251,0.05392897129058838
1661347495357919000,1.8539189453125,-0.08482161909341812,-0.08202529698610306,0.10719215124845505
1661347495367975400,1.863975341796875,-0.052863709628582,-0.11078742146492004,0.1380847990512848
1661347495378031600,1.874031494140625,-0.02197106182575226,-0.12144005298614502,0.13701952993869781
1661347495388088300,1.88408837890625,-0.003861580742523074,-0.1267663687467575,0.11358373612165451
1661347495398144800,1.894144775390625,0.00892158318310976,-0.12037479132413864,0.09121319651603699
1661347495408201500,1.904201416015625,0.014247900806367397,-0.12144005298614502,0.07203845679759979
1661347495418258400,1.914258544921875,0.006791055668145418,-0.12783163785934448,0.051798444241285324
1661347495428315400,1.9243154296875,0.0035952648613601923,-0.13741901516914368,0.035819489508867264
1661347495438372400,1.934372314453125,-0.0017310534603893757,-0.15872427821159363,0.024101590737700462
1661347495448429300,1.94442919921875,-0.013448953628540039,-0.17150744795799255,0.009187898598611355
1661347495458486500,1.954486572265625,-0.031558435410261154,-0.17044217884540558,-0.014247900806367397
1661347495468543500,1.96454345703125,-0.04221107065677643,-0.1736379712820053,-0.0366184376180172
1661347495478600700,1.9746005859375,-0.04008054360747337,-0.15872427821159363,-0.05472791939973831
1661347495488657700,1.98465771484375,-0.03795001655817032,-0.12144005298614502,-0.04833633825182915
1661347495498714600,1.994714599609375,-0.04114580899477005,-0.07350318878889084,-0.021704746410250664
1661347495508771300,2.004771240234375,-0.043276336044073105,-0.042610544711351395,0.01771000772714615
1661347495518828000,2.014828125,-0.04008054360747337,-0.04367581009864807,0.05819002538919449
1661347495528884700,2.024884765625,-0.018775271251797676,-0.0703074038028717,0.09440898895263672
1661347495538941400,2.03494140625,0.009986846707761288,-0.07776424288749695,0.1284974217414856
1661347495548998000,2.044997802734375,0.030226856470108032,-0.06924213469028473,0.15406376123428345
1661347495559054600,2.0550546875,0.03981423005461693,-0.054328445345163345,0.16684691607952118
1661347495573119500,2.069119384765625,0.021704746410250664,-0.0540621280670166,0.13888375461101532
1661347495583167700,2.079167724609375,0.009986846707761288,-0.07669898122549057,0.11265163123607635
1661347495593255700,2.089255615234375,0.012916321866214275,-0.10412952303886414,0.10040109604597092
1661347495603326700,2.09932666015625,0.022370535880327225,-0.11970899999141693,0.10506162792444229
1661347495613383400,2.109383544921875,0.02090579830110073,-0.14634059369564056,0.11118689179420471
1661347495623440000,2.11943994140625,0.002796316985040903,-0.1765674501657486,0.0997353047132492
1661347495633496300,2.129496337890625,-0.02090579830110073,-0.2181127369403839,0.05685844644904137
1661347495643552800,2.139552734375,-0.03968106955289841,-0.23715431988239288,-0.0007989477599039674
1661347495653609500,2.149609375,-0.049401599913835526,-0.22663484513759613,-0.042610544711351395
1661347495663666000,2.159666015625,-0.06311687082052231,-0.21345220506191254,-0.06431528925895691
1661347495673722400,2.169722412109375,-0.07523424178361893,-0.2234390527009964,-0.07803056389093399
1661347495683779000,2.179779052734375,-0.07736477255821228,-0.24780695140361786,-0.07922898232936859
1661347495693836000,2.1898359375,-0.06538055837154388,-0.24647536873817444,-0.061119500547647476
1661347495703892700,2.199892822265625,-0.05712476372718811,-0.22064273059368134,-0.024234747514128685
1661347495713949400,2.209949462890625,-0.05099949613213539,-0.20852535963058472,0.04194475710391998
1661347495724006400,2.22000634765625,-0.052464235574007034,-0.20985694229602814,0.12530162930488586
1661347495734063000,2.23006298828125,-0.08189214020967484,-0.17550218105316162,0.21172115206718445
1661347495744119800,2.240119873046875,-0.12357058376073837,-0.12157320976257324,0.28309381008148193
1661347495754176500,2.250176513671875,-0.15646059811115265,-0.06258423626422882,0.3448790907859802
1661347495764233500,2.2602333984375,-0.15646059811115265,-0.025300011038780212,0.401204913854599
1661347495774290200,2.270290283203125,-0.13954953849315643,-0.0070573715493083,0.4569981098175049
1661347495784347000,2.280346923828125,-0.1213068962097168,-0.007856319658458233,0.5077312588691711
1661347495794403600,2.290403564453125,-0.10253162682056427,-0.034754227846860886,0.5522060394287109
1661347495804460500,2.30046044921875,-0.08868319541215897,-0.08175898343324661,0.5904223918914795
1661347495814517200,2.310517333984375,-0.08016108721494675,-0.15353111922740936,0.60533607006073
1661347495824574000,2.320573974609375,-0.05952160432934761,-0.21345220506191254,0.6033387184143066
1661347495834630700,2.330630615234375,-0.026631591841578484,-0.2347574681043625,0.6032055616378784
1661347495844687400,2.340687255859375,0.006524739786982536,-0.2155827283859253,0.6001428961753845
1661347495854743800,2.350743896484375,0.035286858677864075,-0.19068218767642975,0.5844302773475647
1661347495864800300,2.36080029296875,0.07683213800191879,-0.17430377006530762,0.5488771200180054
1661347495874857000,2.37085693359375,0.09693899005651474,-0.17403744161128998,0.4932170510292053
1661347495884913400,2.380913330078125,0.11691268533468246,-0.19387798011302948,0.40879490971565247
1661347495894969900,2.390969970703125,0.13169321417808533,-0.19667430222034454,0.325571209192276
1661347495905026300,2.4010263671875,0.14913691580295563,-0.2323606312274933,0.2872216999530792
1661347495915083000,2.4110830078125,0.1712411344051361,-0.28615644574165344,0.2986733019351959
1661347495925140000,2.421139892578125,0.17323850095272064,-0.26272064447402954,0.2968090772628784
1661347495935196700,2.43119677734375,0.11305110156536102,-0.2564622163772583,0.2372874766588211
1661347495945253400,2.44125341796875,0.06191844865679741,-0.25739431381225586,0.17856481671333313
1661347495955310000,2.45131005859375,0.008655266836285591,-0.22437115013599396,0.13142690062522888
1661347495965367000,2.461366943359375,0.04127896577119827,-0.14141374826431274,0.1621863842010498
1661347495975423700,2.471423828125,0.10732531547546387,-0.07776424288749695,0.19068218767642975
1661347495985480400,2.48148046875,0.1700427085161209,-0.10865689069032669,0.20173430442810059
1661347495995537200,2.491537109375,0.21598219871520996,-0.15952323377132416,0.20692746341228485
1661347496005594000,2.501593994140625,0.22477063536643982,-0.17337165772914886,0.2545980215072632
1661347496015650800,2.51165087890625,0.2041311413049698,-0.1693769246339798,0.3135869801044464
1661347496025707500,2.52170751953125,0.15845796465873718,-0.1652490198612213,0.35939332842826843
1661347496035764200,2.53176416015625,0.1327584832906723,-0.11571425944566727,0.39241650700569153
1661347496045821200,2.5418212890625,0.09028109163045883,-0.033422645181417465,0.393881231546402
1661347496055878000,2.5518779296875,0.00612526573240757,0.04713791608810425,0.37324175238609314
1661347496065934600,2.5619345703125,-0.06884266436100006,0.13981585204601288,0.3464770019054413
1661347496075991600,2.571991455078125,-0.0822916179895401,0.1909485012292862,0.3134538233280182
1661347496086048000,2.582048095703125,-0.04407528415322304,0.17190691828727722,0.2996053993701935
1661347496096104400,2.5921044921875,0,0.11225215345621109,0.33848753571510315
1661347496106161000,2.602160888671875,0.012916321866214275,0.03621896356344223,0.4030691385269165
1661347496116217300,2.61221728515625,0.01078579481691122,-0.011851058341562748,0.4751075804233551
1661347496126274000,2.622274169921875,0.011717899702489376,-0.0018642114009708166,0.5430181622505188
1661347496136330500,2.63233056640625,0.018775271251797676,0.05712476372718811,0.6025397181510925
1661347496146387000,2.642386962890625,0.04727107286453247,0.14700637757778168,0.655936062335968
1661347496156444000,2.65244384765625,0.07709845900535583,0.2222406268119812,0.6905571818351746
1661347496166500600,2.66250048828125,0.11358373612165451,0.26831328868865967,0.7150582075119019
1661347496176557300,2.672557373046875,0.10879004746675491,0.28083011507987976,0.7275750637054443
1661347496186614000,2.682614013671875,0.0997353047132492,0.25739431381225586,0.7563371658325195
1661347496196671000,2.6926708984375,0.08482161909341812,0.24101589620113373,0.788960874080658
1661347496206727700,2.702727783203125,0.07044056057929993,0.2528669536113739,0.83476722240448
1661347496216784400,2.712784423828125,0.06831002980470657,0.2624543309211731,0.9001477956771851
1661347496226841300,2.72284130859375,0.07643266767263412,0.24248063564300537,0.9606015086174011
1661347496236898000,2.73289794921875,0.08415582776069641,0.24221432209014893,0.9743167757987976
1661347496246954800,2.742954833984375,0.08175898343324661,0.279764860868454,0.9318393468856812
1661347496257011500,2.753011474609375,0.09028109163045883,0.303866446018219,0.8954872488975525
1661347496267068400,2.763068359375,0.1009337306022644,0.31198909878730774,0.8930904269218445
1661347496277125000,2.773125,0.12037479132413864,0.28322696685791016,0.9154609441757202
1661347496287181800,2.783181884765625,0.15246586501598358,0.19481009244918823,0.951280415058136
1661347496297238500,2.793238525390625,0.18602167069911957,0.10000162571668625,0.9900293946266174
1661347496307295500,2.80329541015625,0.19507640600204468,0.01664474420249462,1.0234520435333252
1661347496317352200,2.813352294921875,0.18109482526779175,-0.07962846010923386,1.0496841669082642
1661347496327409000,2.823408935546875,0.1663142889738083,-0.18722008168697357,1.0697909593582153
1661347496337465300,2.83346533203125,0.11717899888753891,-0.24900537729263306,1.0671278238296509
1661347496347521800,2.843521728515625,0.06325002759695053,-0.2510027587413788,1.0563420057296753
1661347496357578200,2.853578125,0.00892158318310976,-0.1861548274755478,1.0426267385482788
1661347496367635000,2.863635009765625,-0.04247738793492317,-0.08988162130117416,1.0458226203918457
1661347496377691400,2.87369140625,-0.09587372839450836,-0.017443692311644554,1.0671278238296509
1661347496387747800,2.883747802734375,-0.13342426717281342,0.023435799404978752,1.0894984006881714
1661347496397804500,2.893804443359375,-0.14194637537002563,0.054994236677885056,1.112534761428833
1661347496407861500,2.903861572265625,-0.11385004967451096,0.06498108059167862,1.1347720623016357
1661347496417918200,2.913918212890625,-0.0600542388856411,0.06391581892967224,1.153946876525879
1661347496427975000,2.923974853515625,-0.006391582079231739,0.0588558167219162,1.1672626733779907
1661347496438031600,2.934031494140625,0.03701791167259216,0.014780532568693161,1.1707247495651245
1661347496448088600,2.944088623046875,0.0739026665687561,-0.0342215932905674,1.1792469024658203
1661347496458145300,2.954145263671875,0.10506162792444229,-0.055526867508888245,1.2033483982086182
1661347496468202000,2.964201904296875,0.12223900109529495,-0.0564589723944664,1.2279826402664185
1661347496478258700,2.9742587890625,0.11518163233995438,-0.05659212917089462,1.228914737701416
1661347496488315600,2.984315673828125,0.0870852991938591,-0.039547912776470184,1.2024163007736206
1661347496498372400,2.994372314453125,0.028495801612734795,0.012117373757064342,1.1504846811294556
1661347496508429000,3.004428955078125,-0.031158961355686188,0.09507478028535843,1.0889657735824585
1661347496518485800,3.01448583984375,-0.06950845569372177,0.16977639496326447,1.0101362466812134
1661347496528542700,3.024542724609375,-0.06857634335756302,0.2162485122680664,0.9243825078010559
1661347496538599400,3.034599365234375,-0.039015281945466995,0.25126907229423523,0.8749809265136719
1661347496548656000,3.04465625,0.011451584286987782,0.25806012749671936,0.8603335618972778
1661347496558712800,3.054712890625,0.017443692311644554,0.13981585204601288,0.8439550995826721
1661347496568769800,3.064769775390625,0.04167843982577324,0.023036325350403786,0.8301066756248474
1661347496578826500,3.074826416015625,0.06578002870082855,-0.10120004415512085,0.8163914084434509
1661347496588883000,3.084883056640625,0.09014793485403061,-0.23821958899497986,0.7869635224342346
1661347496598939400,3.094939453125,0.10652636736631393,-0.33675646781921387,0.7443529963493347
1661347496608995800,3.104995849609375,0.10825742036104202,-0.3442133069038391,0.7033402919769287
1661347496619052500,3.115052490234375,0.09028109163045883,-0.26112276315689087,0.6526071429252625
1661347496629109000,3.12510888671875,0.05193160101771355,-0.15353111922740936,0.5822997093200684
1661347496639165400,3.13516552734375,0.0050600022077560425,-0.06458161026239395,0.4889560043811798
1661347496649222100,3.14522216796875,-0.02583264373242855,-0.02450106292963028,0.3916175365447998
1661347496659278800,3.15527880859375,-0.034754227846860886,-0.003861580742523074,0.3081275224685669
1661347496669335800,3.165335693359375,-0.02197106182575226,0.03129211813211441,0.24900537729263306
1661347496679392500,3.175392578125,-0.01771000772714615,-0.0070573715493083,0.19148114323616028
1661347496689449200,3.18544921875,-0.009986846707761288,-0.09867004305124283,0.1356879621744156
1661347496699506000,3.195505859375,0.01664474420249462,-0.1700427085161209,0.10546109825372696
1661347496709563000,3.20556298828125,0.05326318368315697,-0.22237378358840942,0.09094688296318054
1661347496719619600,3.21561962890625,0.07203845679759979,-0.25206801295280457,0.08908267319202423
1661347496729676300,3.22567626953125,0.07217161357402802,-0.22663484513759613,0.10892320424318314
1661347496739733000,3.23573291015625,0.06777740269899368,-0.15939007699489594,0.1478053331375122
1661347496749790000,3.2457900390625,0.05233107507228851,-0.08522108942270279,0.1861548274755478
1661347496759846700,3.2558466796875,0.022370535880327225,-0.027830012142658234,0.1904158741235733
1661347496769903400,3.2659033203125,-0.0021305272821336985,0.0021305272821336985,0.15805849432945251
1661347496779960000,3.2759599609375,-0.008788425475358963,0.018775271251797676,0.10998847335577011
1661347496790017000,3.28601708984375,-0.010519478470087051,0.042610544711351395,0.05712476372718811
1661347496800073700,3.29607373046875,-0.011052110232412815,0.0600542388856411,0.0002663159102667123
1661347496810130400,3.30613037109375,0.005725792143493891,0.05219791829586029,-0.05352949723601341
1661347496820187100,3.316187255859375,0.03621896356344223,0.03621896356344223,-0.0894821435213089
1661347496830244000,3.326244140625,0.059787921607494354,0.009587372653186321,-0.10799109935760498
